================ Training Loss (Thu Oct 13 17:38:47 2022) ================
(epoch: 1, iters: 100, time: 0.141, data: 0.277) D_A: 0.616 G_A: 0.647 cycle_A: 1.206 idt_A: 0.000 D_B: 1.571 G_B: 2.480 cycle_B: 2.370 idt_B: 0.000 
(epoch: 1, iters: 200, time: 0.144, data: 0.002) D_A: 0.421 G_A: 0.345 cycle_A: 0.752 idt_A: 0.000 D_B: 0.426 G_B: 0.349 cycle_B: 2.186 idt_B: 0.000 
(epoch: 1, iters: 300, time: 0.144, data: 0.002) D_A: 0.348 G_A: 0.404 cycle_A: 0.903 idt_A: 0.000 D_B: 0.321 G_B: 0.210 cycle_B: 1.402 idt_B: 0.000 
(epoch: 1, iters: 400, time: 0.188, data: 0.002) D_A: 0.329 G_A: 0.375 cycle_A: 0.732 idt_A: 0.000 D_B: 0.304 G_B: 0.372 cycle_B: 2.414 idt_B: 0.000 
(epoch: 1, iters: 500, time: 0.145, data: 0.002) D_A: 0.421 G_A: 0.420 cycle_A: 1.050 idt_A: 0.000 D_B: 0.291 G_B: 0.212 cycle_B: 1.664 idt_B: 0.000 
(epoch: 1, iters: 600, time: 0.146, data: 0.002) D_A: 0.248 G_A: 0.379 cycle_A: 0.486 idt_A: 0.000 D_B: 0.355 G_B: 0.399 cycle_B: 1.565 idt_B: 0.000 
(epoch: 1, iters: 700, time: 0.148, data: 0.003) D_A: 0.396 G_A: 0.455 cycle_A: 0.640 idt_A: 0.000 D_B: 0.225 G_B: 0.398 cycle_B: 1.600 idt_B: 0.000 
(epoch: 1, iters: 800, time: 0.150, data: 0.002) D_A: 0.295 G_A: 0.417 cycle_A: 0.591 idt_A: 0.000 D_B: 0.208 G_B: 0.354 cycle_B: 1.428 idt_B: 0.000 
(epoch: 1, iters: 900, time: 0.149, data: 0.002) D_A: 0.334 G_A: 0.465 cycle_A: 0.872 idt_A: 0.000 D_B: 0.213 G_B: 0.334 cycle_B: 2.157 idt_B: 0.000 
(epoch: 1, iters: 1000, time: 0.146, data: 0.002) D_A: 0.366 G_A: 0.354 cycle_A: 0.798 idt_A: 0.000 D_B: 0.241 G_B: 0.298 cycle_B: 1.954 idt_B: 0.000 
(epoch: 1, iters: 1100, time: 0.155, data: 0.002) D_A: 0.227 G_A: 0.333 cycle_A: 0.774 idt_A: 0.000 D_B: 0.269 G_B: 0.296 cycle_B: 2.075 idt_B: 0.000 
(epoch: 1, iters: 1200, time: 0.149, data: 0.002) D_A: 0.264 G_A: 0.252 cycle_A: 0.718 idt_A: 0.000 D_B: 0.228 G_B: 0.316 cycle_B: 2.076 idt_B: 0.000 
(epoch: 1, iters: 1300, time: 0.163, data: 0.003) D_A: 0.265 G_A: 0.355 cycle_A: 0.595 idt_A: 0.000 D_B: 0.232 G_B: 0.297 cycle_B: 1.663 idt_B: 0.000 
(epoch: 2, iters: 96, time: 0.155, data: 0.002) D_A: 0.245 G_A: 0.318 cycle_A: 0.518 idt_A: 0.000 D_B: 0.232 G_B: 0.268 cycle_B: 1.463 idt_B: 0.000 
(epoch: 2, iters: 196, time: 0.154, data: 0.002) D_A: 0.264 G_A: 0.343 cycle_A: 0.493 idt_A: 0.000 D_B: 0.231 G_B: 0.457 cycle_B: 1.442 idt_B: 0.000 
(epoch: 2, iters: 296, time: 0.174, data: 0.002) D_A: 0.226 G_A: 0.308 cycle_A: 0.415 idt_A: 0.000 D_B: 0.298 G_B: 0.393 cycle_B: 1.878 idt_B: 0.000 
(epoch: 2, iters: 396, time: 0.149, data: 0.002) D_A: 0.241 G_A: 0.401 cycle_A: 0.474 idt_A: 0.000 D_B: 0.316 G_B: 0.684 cycle_B: 1.177 idt_B: 0.000 
(epoch: 2, iters: 496, time: 0.163, data: 0.002) D_A: 0.228 G_A: 0.329 cycle_A: 0.366 idt_A: 0.000 D_B: 0.190 G_B: 0.397 cycle_B: 1.292 idt_B: 0.000 
(epoch: 2, iters: 596, time: 0.153, data: 0.002) D_A: 0.232 G_A: 0.321 cycle_A: 0.426 idt_A: 0.000 D_B: 0.280 G_B: 0.297 cycle_B: 1.646 idt_B: 0.000 
(epoch: 2, iters: 696, time: 0.181, data: 0.002) D_A: 0.248 G_A: 0.351 cycle_A: 0.556 idt_A: 0.000 D_B: 0.345 G_B: 0.489 cycle_B: 1.511 idt_B: 0.000 
(epoch: 2, iters: 796, time: 0.146, data: 0.003) D_A: 0.190 G_A: 0.332 cycle_A: 0.473 idt_A: 0.000 D_B: 0.264 G_B: 0.174 cycle_B: 1.950 idt_B: 0.000 
(epoch: 2, iters: 896, time: 0.148, data: 0.002) D_A: 0.241 G_A: 0.363 cycle_A: 0.406 idt_A: 0.000 D_B: 0.165 G_B: 0.293 cycle_B: 1.457 idt_B: 0.000 
(epoch: 2, iters: 996, time: 0.147, data: 0.003) D_A: 0.215 G_A: 0.328 cycle_A: 0.329 idt_A: 0.000 D_B: 0.141 G_B: 0.519 cycle_B: 1.256 idt_B: 0.000 
(epoch: 2, iters: 1096, time: 0.150, data: 0.003) D_A: 0.257 G_A: 0.374 cycle_A: 0.852 idt_A: 0.000 D_B: 0.308 G_B: 0.487 cycle_B: 1.066 idt_B: 0.000 
(epoch: 2, iters: 1196, time: 0.163, data: 0.002) D_A: 0.354 G_A: 0.362 cycle_A: 0.849 idt_A: 0.000 D_B: 0.197 G_B: 0.402 cycle_B: 1.670 idt_B: 0.000 
(epoch: 2, iters: 1296, time: 0.150, data: 0.002) D_A: 0.185 G_A: 0.246 cycle_A: 0.406 idt_A: 0.000 D_B: 0.211 G_B: 0.251 cycle_B: 2.397 idt_B: 0.000 
