================ Training Loss (Fri Sep  9 22:11:05 2022) ================
(epoch: 1, iters: 100, time: 0.178, data: 1.137) D_A: 0.528 G_A: 0.529 cycle_A: 0.941 idt_A: 0.000 D_B: 0.689 G_B: 0.386 cycle_B: 2.539 idt_B: 0.000 
(epoch: 1, iters: 200, time: 0.180, data: 0.013) D_A: 0.370 G_A: 0.381 cycle_A: 1.180 idt_A: 0.000 D_B: 0.452 G_B: 0.714 cycle_B: 2.499 idt_B: 0.000 
(epoch: 1, iters: 300, time: 0.181, data: 0.006) D_A: 0.321 G_A: 0.328 cycle_A: 0.708 idt_A: 0.000 D_B: 0.256 G_B: 0.634 cycle_B: 1.789 idt_B: 0.000 
================ Training Loss (Fri Sep  9 22:12:16 2022) ================
(epoch: 1, iters: 100, time: 0.155, data: 0.570) D_A: 0.658 G_A: 0.918 cycle_A: 1.131 idt_A: 0.000 D_B: 1.087 G_B: 0.662 cycle_B: 2.708 idt_B: 0.000 
(epoch: 1, iters: 200, time: 0.155, data: 0.006) D_A: 0.624 G_A: 0.554 cycle_A: 1.093 idt_A: 0.000 D_B: 0.352 G_B: 0.584 cycle_B: 2.002 idt_B: 0.000 
(epoch: 1, iters: 300, time: 0.155, data: 0.005) D_A: 0.323 G_A: 0.328 cycle_A: 0.933 idt_A: 0.000 D_B: 0.257 G_B: 0.521 cycle_B: 1.459 idt_B: 0.000 
(epoch: 1, iters: 400, time: 0.366, data: 0.005) D_A: 0.380 G_A: 0.419 cycle_A: 1.095 idt_A: 0.000 D_B: 0.339 G_B: 0.362 cycle_B: 1.524 idt_B: 0.000 
(epoch: 1, iters: 500, time: 0.156, data: 0.006) D_A: 0.328 G_A: 0.291 cycle_A: 0.945 idt_A: 0.000 D_B: 0.318 G_B: 0.232 cycle_B: 1.439 idt_B: 0.000 
(epoch: 1, iters: 600, time: 0.157, data: 0.007) D_A: 0.355 G_A: 0.137 cycle_A: 0.596 idt_A: 0.000 D_B: 0.236 G_B: 0.270 cycle_B: 1.481 idt_B: 0.000 
(epoch: 1, iters: 700, time: 0.170, data: 0.010) D_A: 0.292 G_A: 0.307 cycle_A: 0.734 idt_A: 0.000 D_B: 0.239 G_B: 0.271 cycle_B: 1.410 idt_B: 0.000 
