================ Training Loss (Thu Oct 13 11:56:37 2022) ================
(epoch: 1, iters: 100, time: 0.140, data: 0.271) D_A: 0.519 G_A: 0.563 cycle_A: 1.450 idt_A: 0.000 D_B: 0.394 G_B: 0.713 cycle_B: 3.047 idt_B: 0.000 
(epoch: 1, iters: 200, time: 0.142, data: 0.002) D_A: 0.334 G_A: 0.522 cycle_A: 1.268 idt_A: 0.000 D_B: 0.322 G_B: 0.627 cycle_B: 2.869 idt_B: 0.000 
(epoch: 1, iters: 300, time: 0.141, data: 0.002) D_A: 0.314 G_A: 0.383 cycle_A: 1.615 idt_A: 0.000 D_B: 0.391 G_B: 0.274 cycle_B: 2.376 idt_B: 0.000 
(epoch: 1, iters: 400, time: 0.180, data: 0.002) D_A: 0.314 G_A: 0.406 cycle_A: 1.017 idt_A: 0.000 D_B: 0.211 G_B: 0.292 cycle_B: 1.791 idt_B: 0.000 
(epoch: 1, iters: 500, time: 0.145, data: 0.002) D_A: 0.291 G_A: 0.318 cycle_A: 2.007 idt_A: 0.000 D_B: 0.273 G_B: 0.235 cycle_B: 1.737 idt_B: 0.000 
(epoch: 1, iters: 600, time: 0.143, data: 0.003) D_A: 0.258 G_A: 0.327 cycle_A: 1.957 idt_A: 0.000 D_B: 0.292 G_B: 0.317 cycle_B: 1.627 idt_B: 0.000 
(epoch: 1, iters: 700, time: 0.143, data: 0.002) D_A: 0.275 G_A: 0.287 cycle_A: 0.762 idt_A: 0.000 D_B: 0.268 G_B: 0.327 cycle_B: 2.398 idt_B: 0.000 
(epoch: 1, iters: 800, time: 0.143, data: 0.002) D_A: 0.287 G_A: 0.317 cycle_A: 1.056 idt_A: 0.000 D_B: 0.283 G_B: 0.315 cycle_B: 2.642 idt_B: 0.000 
(epoch: 1, iters: 900, time: 0.144, data: 0.002) D_A: 0.292 G_A: 0.252 cycle_A: 1.126 idt_A: 0.000 D_B: 0.304 G_B: 0.465 cycle_B: 1.613 idt_B: 0.000 
(epoch: 1, iters: 1000, time: 0.147, data: 0.002) D_A: 0.267 G_A: 0.220 cycle_A: 0.714 idt_A: 0.000 D_B: 0.236 G_B: 0.379 cycle_B: 1.849 idt_B: 0.000 
(epoch: 1, iters: 1100, time: 0.152, data: 0.002) D_A: 0.252 G_A: 0.349 cycle_A: 0.943 idt_A: 0.000 D_B: 0.218 G_B: 0.309 cycle_B: 3.605 idt_B: 0.000 
(epoch: 1, iters: 1200, time: 0.150, data: 0.002) D_A: 0.260 G_A: 0.262 cycle_A: 0.504 idt_A: 0.000 D_B: 0.269 G_B: 0.389 cycle_B: 1.726 idt_B: 0.000 
